CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,CLV,Segment
749,1,40,1,139290.41,1,1,0,182855.42,1,False,False,52664.883401198334,Low Value
763,0,31,4,0.0,2,0,0,50404.72,0,False,False,94340.83610822553,Low Value
734,1,30,3,0.0,2,1,0,107640.25,0,False,False,54321.401422003575,Low Value
716,1,35,4,144428.87,1,1,0,134132.65,0,False,False,83947.12624654722,Low Value
594,1,35,2,0.0,2,1,0,103480.69,0,False,False,71444.55808200082,Low Value
644,0,46,9,95441.27,1,1,0,108761.05,1,False,False,86981.94992755524,Low Value
671,1,35,1,144848.74,1,1,1,179012.3,0,True,False,111879.57700462587,Medium Value
664,1,26,7,116244.14,2,1,1,95145.14,0,True,False,138542.31091117137,Medium Value
656,1,50,7,0.0,2,0,1,72143.44,0,False,False,97130.77632583701,Low Value
667,0,40,1,146502.07,1,1,0,19162.89,0,False,True,69564.04274217002,Low Value
663,1,44,2,117028.6,2,0,1,144680.18,0,True,False,113080.86989832472,Medium Value
584,0,30,8,112013.81,1,1,0,177772.03,1,True,False,70636.80746185467,Low Value
626,0,37,6,108269.37,1,1,0,5597.94,0,False,True,100472.77800101302,Medium Value
485,1,29,7,182123.79,1,1,0,116828.51,1,False,False,86823.11302197434,Low Value
659,0,32,3,150923.74,2,0,1,174652.51,0,True,False,117026.78123848987,Medium Value
649,1,33,2,0.0,2,1,0,2010.98,0,False,False,51391.80910016408,Low Value
805,0,39,5,165272.13,1,1,0,14109.85,1,False,True,86555.76785130751,Low Value
716,0,39,10,115301.31,1,1,0,43527.4,1,True,False,80172.76816635231,Low Value
642,0,40,6,129502.49,2,0,1,86099.23,1,True,False,94582.02165320283,Low Value
659,1,31,4,118342.26,1,0,0,161574.19,0,False,False,93411.04693790295,Low Value
545,0,47,5,0.0,2,1,1,38970.14,0,False,True,86938.40445330468,Low Value
543,1,22,8,0.0,2,0,0,127587.22,0,False,False,75996.17069554645,Low Value
718,0,25,7,0.0,2,1,0,30380.12,0,False,False,73938.74513258014,Low Value
840,0,43,7,0.0,2,1,0,90908.95,0,False,False,88700.95724829164,Low Value
630,0,34,9,106937.05,2,1,0,138275.01,0,True,False,102056.36230203212,Medium Value
643,1,59,3,170331.37,1,1,1,32171.79,0,True,False,96266.08990748134,Low Value
654,0,32,1,114510.85,1,1,1,126143.23,0,True,False,84615.43654497077,Low Value
582,1,39,5,0.0,2,1,1,129892.93,0,False,False,86258.35137945783,Low Value
659,1,32,3,107594.11,2,1,1,102416.84,0,False,True,115641.91518717606,Medium Value
762,1,39,2,81273.13,1,1,1,18719.67,0,False,True,104993.53780339463,Medium Value
568,0,32,7,169399.6,1,1,0,61936.22,0,False,True,120777.25227842423,Medium Value
670,1,25,6,0.0,2,1,1,78358.94,0,False,True,91855.09524043888,Low Value
613,0,45,1,187841.99,2,1,1,147224.27,0,False,False,126072.53350516772,Medium Value
539,1,30,0,0.0,2,1,0,160979.66,0,False,False,37656.83402434629,Low Value
850,0,57,8,126776.3,2,1,1,132298.49,0,False,True,145367.14596809132,Medium Value
522,1,34,9,126436.29,1,1,0,174248.52,1,False,True,81412.19833295835,Low Value
737,1,41,1,101960.74,1,1,1,123547.28,0,False,False,96147.52112405708,Low Value
520,1,58,3,0.0,2,0,1,32790.02,0,False,False,64624.82947737213,Low Value
706,1,28,3,0.0,2,0,1,181543.67,0,False,True,92685.90497089406,Low Value
643,0,45,2,150842.93,1,0,1,2319.96,1,True,False,95697.68575603094,Low Value
648,0,50,9,102535.57,1,1,1,189543.19,0,False,False,124522.56541851771,Medium Value
443,0,29,9,99027.61,2,1,0,10940.4,0,True,False,110961.88746518729,Medium Value
640,1,68,9,0.0,2,1,1,199493.38,0,False,False,118541.46310053335,Medium Value
628,0,33,3,0.0,1,1,1,188193.25,0,False,True,66409.08433736996,Low Value
540,0,42,9,87271.41,2,1,0,172572.64,0,True,False,115108.010181725,Medium Value
460,0,35,8,102742.91,2,1,1,189339.6,0,True,False,128812.70760938154,Medium Value
636,1,34,2,40105.51,2,0,1,53512.16,0,True,False,87294.14238258597,Low Value
593,0,29,2,152265.43,1,1,0,34004.44,0,False,False,75094.3805937344,Low Value
801,1,42,4,141947.67,1,1,1,10598.29,0,False,True,113895.40129110732,Medium Value
640,0,75,1,106307.91,2,0,1,113428.77,0,True,False,108959.3450949454,Medium Value
611,1,31,0,107884.81,2,1,1,183487.98,0,True,False,118512.9892935405,Medium Value
802,1,31,1,125013.72,1,1,1,187658.09,0,True,False,114885.4151130225,Medium Value
717,1,35,7,58469.37,2,1,1,172459.39,0,True,False,145451.98869013868,Medium Value
769,0,39,8,0.0,1,0,1,21016.0,0,False,False,80840.46924534341,Low Value
745,1,45,10,117231.63,3,1,1,122381.02,1,True,False,146027.94484064812,Medium Value
572,1,35,4,152390.26,1,1,0,128123.66,0,False,True,98098.32326886023,Low Value
629,0,30,2,34013.63,1,1,0,19570.63,0,False,True,78112.27679861206,Low Value
687,0,39,2,0.0,3,0,0,188150.6,1,False,True,42210.44457573819,Low Value
483,0,50,9,0.0,2,1,1,111020.24,0,False,False,91620.1474938307,Low Value
690,1,36,7,101583.11,2,1,0,123775.15,0,False,False,103681.56505467172,Medium Value
492,0,30,10,77168.87,2,0,1,146700.22,0,True,False,103732.5437082823,Medium Value
709,1,28,8,124695.72,2,1,0,145251.35,0,True,False,116703.79533983087,Medium Value
705,1,44,3,105934.96,1,1,0,82463.69,0,True,False,72010.74446135564,Low Value
560,0,66,9,0.0,1,1,1,15928.49,0,False,False,89161.86503771448,Low Value
611,1,46,6,0.0,2,1,0,45886.33,0,False,True,76688.52490932592,Low Value
730,1,62,2,0.0,2,1,1,186489.95,0,False,True,105733.64807059063,Medium Value
709,0,45,2,0.0,2,0,1,162922.65,0,False,True,93009.9920582326,Low Value
544,0,21,10,161525.96,2,1,0,9262.77,0,False,False,124082.93573205118,Medium Value
712,0,29,7,147199.07,1,1,1,84932.4,0,True,False,117016.0595438197,Medium Value
752,1,38,3,183102.29,1,1,1,71557.12,0,True,False,127697.95605807808,Medium Value
648,1,46,9,127209.0,2,1,0,77405.95,1,False,True,82407.9595157523,Low Value
556,1,38,8,0.0,2,0,0,417.41,1,False,True,74386.20159025225,Low Value
594,0,24,0,97378.54,1,1,1,71405.17,0,False,True,94283.47944865545,Low Value
645,0,37,2,136925.09,2,0,1,153400.24,0,True,False,111884.92697474355,Medium Value
557,1,33,3,54503.55,1,1,1,371.05,0,False,False,56142.22165090948,Low Value
547,1,32,8,155726.85,1,1,0,67789.99,0,True,False,126665.58608998496,Medium Value
701,0,39,9,0.0,2,0,1,145894.9,0,False,False,108693.31785696858,Medium Value
616,0,66,1,135842.41,1,1,0,183840.51,1,False,False,72155.29094368155,Low Value
605,1,52,1,63349.75,1,1,0,108887.44,0,False,False,39520.2956944676,Low Value
593,0,38,4,129499.42,1,1,1,154071.27,0,True,False,102006.18812455473,Medium Value
751,1,52,8,0.0,2,0,1,179291.85,0,False,True,108866.5983966182,Medium Value
443,1,36,6,70438.01,2,0,1,56937.43,0,False,True,105939.9071251769,Medium Value
685,1,23,8,0.0,2,1,1,112239.03,0,False,False,98608.77554224907,Low Value
718,1,36,9,0.0,1,1,0,45909.87,0,False,False,83086.59398816997,Low Value
538,0,49,9,141434.04,1,0,0,173779.25,1,False,True,76757.25604740887,Low Value
611,0,37,4,0.0,2,1,0,125696.26,0,False,True,65671.29657974448,Low Value
668,1,37,10,152958.29,2,1,1,159585.61,0,True,False,158031.2931805428,High Value
537,0,41,3,138306.34,1,1,0,106761.47,0,True,False,91953.50000870498,Low Value
709,1,23,10,0.0,2,0,0,129590.18,0,False,True,104410.98573706667,Medium Value
850,1,38,1,0.0,2,1,1,80006.65,0,False,False,65104.56089794557,Low Value
745,0,31,3,124328.84,1,1,1,140451.52,0,False,True,89460.76595117254,Low Value
693,0,41,9,181461.48,3,1,1,187929.43,1,True,False,165634.5134627821,High Value
795,1,35,8,0.0,2,1,0,167155.36,0,False,True,95713.98254375509,Low Value
626,1,26,8,0.0,2,0,0,191420.71,0,False,True,78306.98996132135,Low Value
487,0,61,5,110368.03,1,0,0,11384.45,1,True,False,74556.25010627028,Low Value
556,0,39,9,89588.35,1,1,1,94898.1,0,False,False,116860.75761151432,Medium Value
643,0,46,6,0.0,2,0,0,106781.59,0,False,False,90198.82980876592,Low Value
605,0,28,6,0.0,2,0,0,159508.52,0,False,False,77750.56257692131,Low Value
756,0,60,3,115924.89,1,1,0,93524.19,1,True,False,85720.91189858386,Low Value
586,0,38,2,0.0,2,1,0,87168.46,0,False,False,77702.82850931845,Low Value
535,1,40,7,111756.5,1,1,0,8128.32,1,True,False,63149.38301825113,Low Value
678,0,35,4,0.0,1,1,0,125518.32,0,False,False,68175.58421145227,Low Value
596,1,39,9,0.0,1,1,0,48963.59,0,False,False,79575.05499502177,Low Value
648,1,26,9,162923.85,1,1,0,98368.24,0,False,False,137512.98629038822,Medium Value
492,1,39,10,124576.65,2,1,0,148584.61,0,True,False,112989.76487303874,Medium Value
702,1,45,0,80793.58,1,1,1,27474.81,0,False,False,85417.81231998128,Low Value
486,0,40,9,71340.09,1,1,0,76192.21,0,True,False,102076.00744219506,Medium Value
568,1,40,1,99282.63,1,0,0,134600.94,1,True,False,22454.300162922627,Low Value
619,1,57,3,137946.39,1,1,1,72467.99,1,True,False,65732.60664801071,Low Value
724,1,41,2,127892.57,2,0,1,199645.45,0,True,False,94892.9514668788,Low Value
548,0,33,0,101084.36,1,1,0,42749.85,0,True,False,57316.73278666531,Low Value
545,0,37,8,114754.08,1,1,0,136050.44,1,True,False,85223.66706955156,Low Value
683,1,33,8,0.0,1,0,0,73564.44,0,False,False,89426.86222515235,Low Value
762,0,51,3,99286.98,1,0,1,85578.63,0,False,False,100096.6369650373,Medium Value
627,0,30,4,79871.02,2,1,0,129826.89,0,True,False,109964.3477468555,Medium Value
516,1,35,10,104088.59,2,0,0,119666.0,0,False,False,101882.2277014213,Medium Value
800,0,38,2,168190.33,2,1,0,68052.08,0,False,False,89374.78632773814,Low Value
464,0,42,3,85679.25,1,1,1,164104.74,0,True,False,88335.80721324058,Low Value
626,0,35,3,0.0,1,0,0,80190.36,0,False,False,53448.39978727169,Low Value
790,0,31,9,0.0,2,1,0,84126.75,0,False,False,92052.73302287089,Low Value
534,0,34,7,121551.58,2,1,1,70179.0,0,False,False,102520.29719952148,Medium Value
745,1,46,2,122220.19,1,1,1,118024.1,0,False,False,101113.17672584654,Medium Value
553,1,47,3,116528.15,1,0,0,145704.19,1,False,True,41098.41559394176,Low Value
748,0,26,1,77780.29,1,0,1,183049.41,0,False,False,96272.52818596047,Low Value
722,1,37,2,0.0,1,0,0,120906.83,0,False,False,53739.45215316218,Low Value
501,1,40,4,125832.2,1,1,1,100433.83,0,False,False,91803.81176407174,Low Value
675,0,38,6,68065.8,1,0,0,138777.0,1,False,False,53243.100991959676,Low Value
778,0,47,6,127299.34,2,1,0,124694.99,0,False,True,104017.0525373326,Medium Value
494,0,38,7,174937.64,1,1,0,40084.32,0,True,False,108041.76283272193,Medium Value
850,1,40,9,0.0,2,0,1,119232.33,0,False,False,125231.00104601486,Medium Value
592,1,31,7,110071.1,1,0,0,43921.36,0,False,True,82092.04984397347,Low Value
590,0,44,3,139432.37,1,1,0,62222.81,0,False,True,92058.53418621412,Low Value
758,0,39,6,127357.76,1,0,1,56577.0,0,False,False,112016.1613795307,Medium Value
506,1,36,5,0.0,2,1,0,164253.35,0,False,False,60247.66001285188,Low Value
733,1,33,3,0.0,1,1,1,7666.73,0,False,False,66078.30488054531,Low Value
711,1,38,3,0.0,2,1,0,68487.51,0,False,False,51668.59253096751,Low Value
514,1,43,1,95556.31,1,0,1,199273.98,1,True,False,54730.93433583381,Low Value
637,1,37,8,0.0,1,1,1,186062.36,0,False,True,78051.95968893381,Low Value
468,1,29,1,111681.98,2,1,1,195711.16,0,True,False,125852.10239499668,Medium Value
539,1,39,3,0.0,2,1,0,36692.17,0,False,False,57738.849423660744,Low Value
509,0,25,3,108738.71,2,1,0,106920.57,0,False,True,81214.95550408897,Low Value
662,0,32,4,133950.37,1,1,1,48725.68,1,False,False,86006.88972881067,Low Value
818,1,26,4,0.0,2,1,1,167036.94,0,False,True,92309.54100371004,Low Value
608,1,33,9,89968.69,1,1,0,68777.26,0,False,False,95546.68840560132,Low Value
850,0,32,9,0.0,2,1,1,18924.92,0,False,True,117126.9972005211,Medium Value
816,0,38,5,130878.75,3,1,0,71905.77,1,True,False,109724.37332056767,Medium Value
536,1,35,8,0.0,2,1,0,64833.28,0,False,False,72979.31742867368,Low Value
753,1,35,3,0.0,2,1,1,184843.77,0,False,False,81179.93191226384,Low Value
631,1,27,10,134169.62,1,1,1,176730.02,0,False,True,134528.0740341803,Medium Value
703,1,37,1,149762.08,1,1,0,20629.4,1,False,False,29831.50442317299,Low Value
774,1,26,2,93844.69,1,1,0,28415.36,0,False,False,55398.83485361738,Low Value
785,1,28,8,0.0,2,1,0,77231.27,0,False,False,104211.7420093343,Medium Value
571,0,33,1,0.0,2,1,0,102750.7,0,False,False,72321.64056201541,Low Value
621,1,46,6,141078.37,1,0,0,34580.8,1,True,False,70968.74312532347,Low Value
605,0,31,1,117992.59,1,1,1,183598.77,0,True,False,101860.5595566692,Medium Value
611,0,40,8,100812.33,2,1,0,147358.27,0,False,False,117008.78505452244,Medium Value
569,1,38,7,0.0,1,1,1,108469.2,0,False,False,119893.33770146285,Medium Value
658,1,29,4,80262.6,1,1,1,20612.82,0,False,False,105588.93973721493,Medium Value
788,1,34,6,156478.62,1,0,1,181196.76,0,False,True,130942.87290223083,Medium Value
525,0,23,5,0.0,2,1,0,160249.1,0,False,False,58743.478712794895,Low Value
798,1,37,8,0.0,3,0,0,110783.28,0,False,False,83289.97535690913,Low Value
486,1,37,9,115217.99,2,1,0,144995.33,0,True,False,119854.41403040668,Medium Value
615,1,61,9,0.0,2,1,0,150227.85,1,False,True,55412.90505658836,Low Value
730,0,35,0,155470.55,1,1,1,53718.28,0,False,False,82973.4406848279,Low Value
641,1,37,7,0.0,2,1,0,75248.3,0,False,False,71163.05738908968,Low Value
542,1,39,3,135096.77,1,1,1,14353.43,1,False,False,61366.65675662726,Low Value
692,1,30,2,0.0,2,0,1,130486.57,0,False,False,100009.16242087077,Medium Value
714,0,55,9,180075.22,1,1,1,100127.71,0,True,False,156653.84708339343,High Value
591,1,29,1,97541.24,1,1,1,196356.17,0,False,True,89182.12230420059,Low Value
710,0,41,2,156067.05,1,1,1,9983.88,0,False,False,123977.45886668032,Medium Value
639,0,38,4,81550.94,2,0,1,118974.77,0,False,False,109769.67369177142,Medium Value
531,0,47,6,0.0,1,0,0,194998.34,1,False,False,27656.52318406084,Low Value
673,0,38,2,170061.92,2,0,0,134901.34,1,False,False,102226.88012723588,Medium Value
765,1,36,8,92310.54,2,1,1,72924.56,0,True,False,137310.8541242159,Medium Value
622,0,32,6,169089.38,2,1,0,101057.95,0,False,False,110044.39054808252,Medium Value
806,1,40,5,80613.93,1,1,1,142838.64,0,False,False,103793.3818629967,Medium Value
757,1,26,8,121581.56,2,1,1,127059.04,0,True,False,130441.77935938291,Medium Value
570,0,58,8,0.0,1,0,1,116503.92,1,False,False,45906.560028427964,Low Value
555,1,32,4,0.0,2,1,1,54405.79,0,False,True,91850.3621703797,Low Value
692,1,54,5,0.0,2,1,1,88721.84,0,False,False,113605.87328564157,Medium Value
774,1,60,5,85891.55,1,1,0,74135.48,1,False,False,44000.24231417032,Low Value
638,1,44,9,77637.35,2,1,1,111346.22,0,False,True,135163.93764028684,Medium Value
543,0,41,4,0.0,1,0,0,194902.16,0,False,True,47164.375570538075,Low Value
584,1,31,5,0.0,2,1,0,31474.27,0,False,False,61101.466194823646,Low Value
691,1,30,7,116927.89,1,1,0,21198.39,0,True,False,90991.01770913356,Low Value
684,0,40,6,137326.65,1,1,0,186976.6,0,True,False,95650.63676384221,Low Value
733,1,22,5,0.0,2,1,1,117202.19,0,False,False,93726.34713533793,Low Value
599,0,37,2,0.0,2,1,1,143739.29,0,False,True,67346.17020306754,Low Value
524,0,31,10,67238.98,2,1,1,161811.23,0,True,False,131312.84550935807,Medium Value
632,0,38,6,86569.76,2,1,0,98090.91,0,True,False,98984.31188661036,Low Value
735,1,34,5,0.0,2,0,0,71095.41,0,False,True,70496.43983760307,Low Value
734,1,34,6,133598.4,1,1,1,13107.24,0,False,False,106729.07765550082,Medium Value
605,0,51,3,136188.78,1,1,1,67110.59,1,False,False,71856.02603318,Low Value
793,1,38,9,0.0,2,1,0,88225.02,0,False,True,101769.69550990907,Medium Value
468,0,56,10,0.0,3,0,1,62256.87,1,False,False,97477.28105149257,Low Value
779,1,37,7,120092.52,2,1,0,135925.72,0,True,False,107660.27146241738,Medium Value
698,1,48,4,101238.24,2,0,1,177815.87,1,False,False,94787.32966515071,Low Value
707,1,58,6,89685.92,1,0,1,126471.13,0,False,False,118011.54828046146,Medium Value
850,0,35,1,211774.31,1,1,0,188574.12,1,False,False,66206.90822654354,Low Value
850,1,56,7,131317.48,1,1,1,119175.45,0,False,False,135656.23470855923,Medium Value
527,1,37,5,93722.73,2,1,1,139093.73,0,False,True,105718.62849264985,Medium Value
696,1,32,8,101160.99,1,1,1,115916.55,0,True,False,126680.9232231179,Medium Value
661,1,48,3,120320.54,1,0,0,96463.25,0,False,False,75141.17132148979,Low Value
776,0,31,2,0.0,2,1,1,112349.51,0,False,False,60067.39519202577,Low Value
701,1,43,2,0.0,2,1,1,165303.79,0,False,False,61913.64234540204,Low Value
610,1,26,8,0.0,2,1,0,166031.08,0,False,False,86338.26255993659,Low Value
572,0,48,3,152827.99,1,1,0,38411.79,1,True,False,66348.9788206578,Low Value
673,1,30,1,64097.75,1,1,1,77783.35,0,False,False,66942.9044987471,Low Value
519,0,57,2,119035.35,2,1,1,29871.79,0,False,True,111195.8791053285,Medium Value
702,0,26,4,135219.57,1,0,1,59747.63,0,False,True,90577.14405277248,Low Value
729,1,32,6,93694.42,1,1,1,79919.13,0,False,False,108166.2452162322,Medium Value
543,1,35,10,59408.63,1,1,0,76773.53,0,False,True,77549.16320285053,Low Value
550,0,40,7,114354.95,1,1,0,54018.93,0,False,False,86358.10990637408,Low Value
608,1,59,1,0.0,1,1,0,70649.64,1,False,False,15050.769655796968,Low Value
639,1,35,10,128173.9,2,1,0,59093.39,0,True,False,116375.46721659257,Medium Value
686,1,34,9,0.0,2,1,0,127569.8,0,False,True,86240.12546924209,Low Value
564,0,62,5,114931.35,3,0,1,18260.98,1,True,False,116034.73091057329,Medium Value
745,0,28,1,111071.36,1,1,0,73275.96,1,True,False,43148.31676572222,Low Value
833,1,37,8,151226.18,2,1,1,136129.49,0,False,False,162072.8153447817,High Value
622,1,26,9,0.0,2,1,1,153237.59,0,False,False,94277.02134410858,Low Value
597,0,42,4,64740.12,1,1,1,106841.12,0,False,False,95662.5285349834,Low Value
721,1,51,0,169312.13,1,1,0,109078.35,1,False,True,80141.3538478948,Low Value
504,0,49,7,0.0,3,0,1,87822.14,1,False,False,51381.15159847253,Low Value
842,0,44,2,112652.08,2,1,0,126644.98,0,False,True,88389.63853435428,Low Value
587,1,38,0,0.0,2,1,0,47414.15,0,False,False,53605.43152616648,Low Value
479,0,30,7,143964.36,2,1,0,41879.99,0,True,False,110276.67576748408,Medium Value
508,1,49,7,122451.46,2,1,1,75808.1,0,False,False,131428.4832804557,Medium Value
749,1,24,1,0.0,3,1,1,47911.03,0,False,False,79836.61895941016,Low Value
721,0,36,3,65253.07,2,1,0,28737.78,0,True,False,82131.4482496748,Low Value
674,1,47,6,106901.94,1,1,1,2079.2,1,True,False,80915.58437529505,Low Value
685,0,25,10,128509.63,1,1,0,121562.33,0,False,True,131778.5743399177,Medium Value
417,1,34,7,0.0,2,1,0,55003.79,0,False,False,73997.20171961456,Low Value
574,1,33,3,129834.67,1,1,0,193131.42,0,True,False,92098.19634490242,Low Value
590,0,51,3,154962.99,3,0,1,191932.27,1,False,True,109604.40440653038,Medium Value
587,1,40,5,138241.9,2,1,0,159418.1,0,True,False,105017.18131113009,Medium Value
598,1,41,3,91536.93,1,1,0,191468.78,1,True,False,47834.39334616455,Low Value
741,1,53,3,0.0,2,1,1,38913.68,0,False,True,86601.97290853957,Low Value
850,0,70,5,0.0,1,1,1,705.18,0,False,True,74176.39343015685,Low Value
584,0,29,7,105204.01,1,0,1,138490.03,0,True,False,117562.02228275695,Medium Value
650,1,61,1,152968.73,1,0,1,82970.69,0,False,True,127054.88158374529,Medium Value
607,1,36,8,158261.68,1,1,1,76744.72,0,False,True,141860.5556411803,Medium Value
509,0,46,1,0.0,1,1,0,71244.59,1,False,False,10000.0,Low Value
689,0,38,6,121021.05,1,1,1,12182.15,0,False,True,127035.74706596733,Medium Value
543,1,36,4,0.0,2,1,1,141210.5,0,False,False,78927.51552374139,Low Value
438,0,54,2,0.0,1,0,0,191763.07,1,False,True,10000.0,Low Value
687,0,63,1,137715.66,1,1,1,37938.74,0,False,True,85164.89866899115,Low Value
737,1,31,5,121192.22,2,1,1,74890.58,0,True,False,103063.94174768974,Medium Value
761,1,31,7,0.0,3,1,1,166698.18,0,False,False,113201.7653915043,Medium Value
601,1,44,1,100486.18,2,1,1,62678.53,0,False,False,98296.29215027462,Low Value
651,1,45,1,0.0,1,1,0,67740.08,1,False,False,35858.85094730339,Low Value
745,1,35,9,92566.53,2,1,0,161519.77,0,False,False,123942.54768516995,Medium Value
648,0,49,10,0.0,2,1,1,159835.78,1,False,True,85500.22485429363,Low Value
848,1,40,3,110929.96,1,1,1,30876.84,0,False,True,112984.32937420187,Medium Value
546,0,27,8,0.0,2,1,1,14858.1,0,False,False,69132.70029190538,Low Value
439,0,32,3,138901.61,1,1,0,75685.97,0,False,True,84395.26429730278,Low Value
755,1,30,4,123217.66,2,0,1,144183.1,0,False,False,134478.65112664358,Medium Value
593,0,41,6,0.0,1,1,0,65170.66,0,False,False,42039.791450641904,Low Value
701,1,39,2,0.0,2,1,1,82526.92,0,False,False,91858.12531848314,Low Value
701,1,36,8,0.0,2,1,0,169161.46,0,False,True,92860.41528993298,Low Value
607,0,33,2,108431.87,2,0,1,109291.39,1,False,True,76573.12423319039,Low Value
586,0,57,3,0.0,2,0,1,6057.81,0,False,True,83187.69479327541,Low Value
547,0,30,9,72392.41,1,1,0,77077.14,0,True,False,118905.27469365275,Medium Value
647,0,51,1,119741.77,2,0,0,54954.51,1,True,False,63812.27106070195,Low Value
